producto_id,timestamp,nombre,url,precio,precio_tachado,rating,opiniones,categoria_id
633,2025-02-28 11:31:16,"Portátil Hp 15-fd0053np Intel Core i7-1255U/16GB/512GB SSD/15.6"" (PT)",https://www.pccomponentes.com/portatil-hp-15-fd0053np-intel-core-i7-1255u-16gb-512gb-ssd-156-pt,685.15,0.0,0.0,0,1
634,2025-02-28 11:31:31,"Hp Elitebook 850 G3 Intel Core i5-6300U/8GB/256GB SSD/15.6"" Reacondicionado",https://www.pccomponentes.com/hp-elitebook-850-g3-intel-core-i5-6300u-8gb-256gb-ssd-156,335.0,649.99,4.3,44,8
635,2025-02-28 11:31:47,"Innjoo Voom Pro Intel Celeron N3350/6GB/128GB eMMC/14.1""",https://www.pccomponentes.com/innjoo-voom-pro-intel-celeron-n3350-6gb-128gb-emmc-141,433.6,0.0,5.0,10312,4
636,2025-02-28 11:32:02,"Jetwing N1507P7 Intel Core i7-7567U/8GB/256GB SSD/15.6""",https://www.pccomponentes.com/jetwing-n1507p7-intel-core-i7-7567u-8gb-256gb-ssd-156,550.04,0.0,3.8,7386,1
637,2025-02-28 11:32:16,"Jetwing N1510P3 Intel Core i3-1005G1/8GB/256GB SSD/15.6""",https://www.pccomponentes.com/jetwing-n1510p3-intel-core-i3-1005g1-8gb-256gb-ssd-156,523.32,0.0,2.8,2404,4
638,2025-02-28 11:32:32,"Portátil LG 16Z90S-G.AA76B Intel Core Ultra 7 155H/16GB/512GB SSD/16""",https://www.pccomponentes.com/portatil-lg-16z90s-gaa76b-intel-core-ultra-7-155h-16gb-512gb-ssd-16,1221.65,1356.03,4.0,35,2
639,2025-02-28 11:32:47,"Portátil LG GRAM 14Z90S Intel Core Ultra 7-155H/16GB/512GB SSD/14"" (PT)",https://www.pccomponentes.com/portatil-lg-gram-14z90s-intel-core-ultra-7-155h-16gb-512gb-ssd-14-pt,1208.71,0.0,4.4,2404,2
640,2025-02-28 11:33:01,"Portátil LG GRAM 14Z90S Intel Core Ultra 7-155H/32GB/1TB SSD/14"" (PT)",https://www.pccomponentes.com/portatil-lg-gram-14z90s-intel-core-ultra-7-155h-32gb-1tb-ssd-14-pt,1696.25,0.0,4.4,148,2
641,2025-02-28 11:33:17,"Portátil LG GRAM 15Z90S Intel Core Ultra 5 125H/16GB/512GB SSD/15,6"" (PT)",https://www.pccomponentes.com/portatil-lg-gram-15z90s-intel-core-ultra-5-125h-16gb-512gb-ssd-156-pt,1347.2,0.0,4.4,148,2
642,2025-02-28 11:33:32,"Portátil LG GRAM 15Z90S Intel Ultra Core 7-155H/16GB/512GB SSD/15,6"" (FR)",https://www.pccomponentes.com/portatil-lg-gram-15z90s-intel-ultra-core-7-155h-16gb-512gb-ssd-156-fr,1604.89,0.0,4.2,36,5
643,2025-02-28 11:33:48,"LG Gram 13Z990-G Intel Core i5-8265U/8GB/256GB SSD/13.3"" Reacondicionado",https://www.pccomponentes.com/lg-gram-13z990-g-intel-core-i5-8265u-8gb-256gb-ssd-133,0.0,0.0,4.5,0,8
644,2025-02-28 11:34:02,"LG Gram 14T90Q-G.AA78B Intel Evo Core i7-1260P/16GB/1TB SSD/14"" Táctil Reacondicionado",https://www.pccomponentes.com/lg-gram-14t90q-gaa78b-intel-evo-core-i7-1260p-16gb-1tb-ssd-14-tactil,1402.76,1899.0,4.8,7386,1
645,2025-02-28 11:34:18,"LG Gram 14Z90R-G.AP75B Intel Evo Core i7-1360P/16GB/512GB SSD/14""",https://www.pccomponentes.com/lg-gram-14z90r-gap75b-intel-evo-core-i7-1360p-16gb-512gb-ssd-14,1739.0,0.0,0.0,0,1
646,2025-02-28 11:34:32,"LG Gram 15Z90R-G.AD78B Intel Evo Core i7-1360P/32GB/1TB SSD/15""",https://www.pccomponentes.com/lg-gram-15z90r-gad78b-intel-evo-core-i7-1360p-32gb-1tb-ssd-15,1777.72,0.0,4.5,0,1
647,2025-02-28 11:34:49,"LG Gram 15Z90R-G.AP75B Intel Evo Core i7-1360P/32GB/512GB SSD/15.5"" Reacondicionado",https://www.pccomponentes.com/lg-gram-15z90r-gap75b-intel-evo-core-i7-1360p-32gb-512gb-ssd-155,1090.94,0.0,4.4,10351,1
648,2025-02-28 11:35:05,"LG Gram 15ZD90R-G.AX75B Intel Evo Core i7-1360P/16GB/512GB SSD/15""",https://www.pccomponentes.com/lg-gram-15zd90r-gax75b-intel-evo-core-i7-1360p-16gb-512gb-ssd-15,0.0,0.0,4.8,0,1
649,2025-02-28 11:35:18,Portátil LG Gram 16 2024 Intel Core Ultra 7 155H/16GB/512GB SSD/16'' (PT),https://www.pccomponentes.com/portatil-lg-gram-16-2024-intel-core-ultra-7-155h-16gb-512gb-ssd-16-pt,1484.69,0.0,5.0,148,2
650,2025-02-28 11:35:34,"LG Gram 16Z90P Intel Evo Core i5-1135G7/16GB/512GB SSD/16""",https://www.pccomponentes.com/lg-gram-16z90p-intel-evo-core-i5-1135g7-16gb-512gb-ssd-16,1420.7,0.0,4.8,324,4
651,2025-02-28 11:35:49,"Portátil LG Gram 16Z90R Intel Core i7-1360P/16GB/1TB SSD/16"" (FR)",https://www.pccomponentes.com/portatil-lg-gram-16z90r-intel-core-i7-1360p-16gb-1tb-ssd-16-fr,1842.51,0.0,4.3,983,1
652,2025-02-28 11:36:03,"LG Gram 16Z90R-E.AD75B Intel Evo Core i7-1360P/32GB/512GB SSD/RTX 3050/16""",https://www.pccomponentes.com/lg-gram-16z90r-ead75b-intel-evo-core-i7-1360p-32gb-512gb-ssd-rtx-3050-16,2349.0,0.0,4.5,0,1
653,2025-02-28 11:36:19,"LG Gram 17Z90R-E.AD75B Intel Evo Core i7-1360P/32GB/512GB SSD/RTX 3050/17""",https://www.pccomponentes.com/lg-gram-17z90r-ead75b-intel-evo-core-i7-1360p-32gb-512gb-ssd-rtx-3050-17,2319.0,0.0,4.9,0,1
654,2025-02-28 11:36:33,"LG Gram 17Z90S-G.AD78B Intel Evo Core Ultra 7 155H/32GB/1TB SSD/17""",https://www.pccomponentes.com/lg-gram-17z90s-gad78b-intel-evo-core-ultra-7-155h-32gb-1tb-ssd-17,1699.0,2099.0,4.7,0,2
655,2025-02-28 11:36:47,"LG Gram 17ZD90R-G.AX75B Intel Evo Core i7-1360P/16GB/512GB SSD/17""",https://www.pccomponentes.com/lg-gram-17zd90r-gax75b-intel-evo-core-i7-1360p-16gb-512gb-ssd-17,1578.13,1699.0,4.6,0,1
656,2025-02-28 11:37:05,"LG Gram Pro 2 en 1 14T90S-G.AA75B Intel Evo Core Ultra 7 155H/16GB/512GB SSD/14"" Táctil",https://www.pccomponentes.com/lg-gram-pro-2-en-1-14t90s-gaa75b-intel-evo-core-ultra-7-155h-16gb-512gb-ssd-14-tactil,1909.0,0.0,0.0,0,2
657,2025-02-28 11:37:20,"LG Gram UltraSlim 15Z90RT-G.AA75B Intel Evo Core i7-1360P/16GB/512GB SSD/15"" OLED",https://www.pccomponentes.com/lg-gram-ultraslim-15z90rt-gaa75b-intel-evo-core-i7-1360p-16gb-512gb-ssd-15-oled,1675.04,1820.13,4.5,0,1
658,2025-02-28 11:37:35,"LG Ultra 14U70R AMD Ryzen 5 7530U/8GB/512GB SSD/14""",https://www.pccomponentes.com/lg-ultra-14u70r-amd-ryzen-5-7530u-8gb-512gb-ssd-14,778.48,0.0,4.5,983,5
659,2025-02-28 11:37:50,"LG Ultra 16U70Q AMD Ryzen 5 5625U/8GB/512GB SSD/16""",https://www.pccomponentes.com/lg-ultra-16u70q-amd-ryzen-5-5625u-8gb-512gb-ssd-16,877.65,979.71,0.0,0,5
660,2025-02-28 11:38:03,404,https://www.pccomponentes.com/portatil-lg-gram-15z90s-gaa55b-intel-evo-core-ultra-5-125h-16gb-512gb-ssd-156,0.0,0.0,0.0,0,4
661,2025-02-28 11:38:18,"Portátil LG gram 17 17Z90S Intel Evo Core Ultra 7 155H/16GB/1TB SSD/17""",https://www.pccomponentes.com/portatil-lg-gram-17-17z90s-intel-evo-core-ultra-7-155h-16gb-1tb-ssd-17,1399.0,0.0,0.0,0,2
662,2025-02-28 11:38:35,"Portátil LG gram Pro 17Z90SP-E Intel Evo Core Ultra 7 155H/32GB/1TB SSD/RTX 3050/17""",https://www.pccomponentes.com/portatil-lg-gram-pro-17z90sp-e-intel-evo-core-ultra-7-155h-32gb-1tb-ssd-rtx-3050-17,1948.99,2598.99,4.1,449,1
663,2025-02-28 11:38:48,"Portátil LG gram Pro OLED 16Z90SP-A Intel Core Ultra 7 155H/32GB/1TB SSD/16""",https://www.pccomponentes.com/portatil-lg-gram-pro-oled-16z90sp-a-intel-core-ultra-7-155h-32gb-1tb-ssd-16,1912.0,2548.99,4.1,449,2
664,2025-02-28 11:39:03,404,https://www.pccomponentes.com/portatil-lg-gram-pro-oled-16z90sp-k-intel-core-ultra-7-155h-32gb-1tb-ssd-16,0.0,0.0,0.0,0,4
665,2025-02-28 11:39:19,"Lenovo 100e Chromebook 2nd Gen Intel Celeron N4020/4GB/32GB eMMC/11.6""",https://www.pccomponentes.com/lenovo-100e-chromebook-2nd-gen-intel-celeron-n4020-4gb-32gb-emmc-116,294.48,0.0,4.5,1018,4
666,2025-02-28 11:39:35,"Lenovo 14e Chromebook Gen 2 AMD 3015Ce/4GB/32GB eMMC/14""",https://www.pccomponentes.com/lenovo-14e-chromebook-gen-2-amd-3015ce-4gb-32gb-emmc-14,415.99,0.0,0.0,0,4
667,2025-02-28 11:39:51,"Lenovo 14w Gen 2 AMD 3015e/4GB/128GB SSD/14""",https://www.pccomponentes.com/lenovo-14w-gen-2-amd-3015e-4gb-128gb-ssd-14,456.08,0.0,2.5,983,4
668,2025-02-28 11:40:06,"Lenovo 300w Gen 3 AMD 3015e/4GB/128GB SSD/11.6"" Táctil",https://www.pccomponentes.com/lenovo-300w-gen-3-amd-3015e-4gb-128gb-ssd-116-tactil,440.1,0.0,3.5,983,4
669,2025-02-28 11:40:21,"Lenovo IdeaPad 1 14ADA7 AMD 3020e/4GB/256GB SSD/14""",https://www.pccomponentes.com/lenovo-ideapad-1-14ada7-amd-3020e-4gb-256gb-ssd-14,620.3,0.0,4.5,983,4
670,2025-02-28 11:40:36,"Lenovo IdeaPad 1 15ALC7 AMD Ryzen 5 5500U/8GB/512GB SSD/15.6"" Reacondicionado",https://www.pccomponentes.com/lenovo-ideapad-1-15alc7-amd-ryzen-5-5500u-8gb-512gb-ssd-156,489.9,0.0,4.7,0,8
671,2025-02-28 11:40:50,"Portátil Lenovo IdeaPad 1 15ALC7 AMD Ryzen 7 5700U/16 GB/512 GB SSD/15.6""",https://www.pccomponentes.com/portatil-lenovo-ideapad-1-15alc7-amd-ryzen-7-5700u-16-gb-512-gb-ssd-156,528.99,0.0,4.6,215,1
672,2025-02-28 11:41:06,"Lenovo IdeaPad 1 15ALC7 AMD Ryzen 7 5700U/16 GB/512GB SSD/15.6"" Reacondicionado",https://www.pccomponentes.com/lenovo-ideapad-1-15alc7-amd-ryzen-7-5700u-16-gb-512gb-ssd-156,448.7,0.0,4.6,0,1
673,2025-02-28 11:41:22,"Lenovo IdeaPad 1 15ALC7 AMD Ryzen 7 5700U/16GB/512GB SSD/15.6""",https://www.pccomponentes.com/lenovo-ideapad-1-15alc7-amd-ryzen-7-5700u-16gb-512gb-ssd-156,778.0,0.0,4.3,5,1
674,2025-02-28 11:41:38,"Lenovo IdeaPad 1 15IAU7 Intel Core i5-1235U/16GB/1TB SSD/15.6""",https://www.pccomponentes.com/lenovo-ideapad-1-15iau7-intel-core-i5-1235u-16gb-1tb-ssd-156,649.0,0.0,4.5,0,4
675,2025-02-28 11:41:53,"Lenovo IdeaPad 3 14ALC6 AMD Ryzen 5 5500U/8 GB/512GB SSD/14""",https://www.pccomponentes.com/lenovo-ideapad-3-14alc6-amd-ryzen-5-5500u-8-gb-512gb-ssd-14,717.94,0.0,4.5,983,4
676,2025-02-28 11:42:07,"Lenovo IdeaPad 3 15ALC6 AMD Ryzen 5 5500U/16 GB/512GB SSD/15.6"" Reacondicionado",https://www.pccomponentes.com/lenovo-ideapad-3-15alc6-amd-ryzen-5-5500u-16-gb-512gb-ssd-156,0.0,0.0,4.6,0,8
677,2025-02-28 11:42:21,"Portátil Lenovo IdeaPad 3 15ALC6 AMD Ryzen 5 5500U/16GB/512 GB SSD/15.6""",https://www.pccomponentes.com/portatil-lenovo-ideapad-3-15alc6-amd-ryzen-5-5500u-16gb-512-gb-ssd-156,556.86,618.12,5.0,35,4
678,2025-02-28 11:42:36,"Lenovo IdeaPad 3 15ALC6 AMD Ryzen 5 5500U/8GB/512GB SSD/15.6"" Azul",https://www.pccomponentes.com/lenovo-ideapad-3-15alc6-amd-ryzen-5-5500u-8gb-512gb-ssd-156-azul,807.0,0.0,4.5,983,4
679,2025-02-28 11:42:52,"Lenovo IdeaPad 3 15ALC6 AMD Ryzen 7 5700U/16 GB/512 GB SSD/15.6"" Reacondicionado",https://www.pccomponentes.com/lenovo-ideapad-3-15alc6-amd-ryzen-7-5700u-16-gb-512-gb-ssd-156,440.0,0.0,4.6,0,1
680,2025-02-28 11:43:06,"Lenovo IdeaPad 3 15ALC6 AMD Ryzen 7 5700U/16GB/1TB SSD/15.6"" Teclado Italiano",https://www.pccomponentes.com/lenovo-ideapad-3-15alc6-amd-ryzen-7-5700u-16gb-1tb-ssd-156-teclado-italiano,659.0,0.0,0.0,0,1
681,2025-02-28 11:43:22,"Lenovo IdeaPad 3 15ALC6 AMD Ryzen 7 5700U/16GB/512GB SSD/15.6"" Reacondicionado",https://www.pccomponentes.com/lenovo-ideapad-3-15alc6-amd-ryzen-7-5700u-16gb-512gb-ssd-156,0.0,0.0,4.4,0,1
682,2025-02-28 11:43:36,"Lenovo IdeaPad 3 15ALC6 AMD Ryzen 7 5700U/8 GB/512GB SSD/15.6"" Reacondicionado",https://www.pccomponentes.com/lenovo-ideapad-3-15alc6-amd-ryzen-7-5700u-8-gb-512gb-ssd-156,489.9,0.0,4.6,0,1
683,2025-02-28 11:43:52,"Lenovo IdeaPad 3 15ALC6 AMD Ryzen 7 5700U/8GB/256GB SSD/15.6"" Teclado Italiano",https://www.pccomponentes.com/lenovo-ideapad-3-15alc6-amd-ryzen-7-5700u-8gb-256gb-ssd-156-teclado-italiano,525.58,0.0,0.0,0,1
684,2025-02-28 11:44:06,"Lenovo IdeaPad 3 15IAU7 Intel Core i3-1215U/8 GB/256GB SSD/15.6"" Teclado Italiano",https://www.pccomponentes.com/lenovo-ideapad-3-15iau7-intel-core-i3-1215u-8-gb-256gb-ssd-156-teclado-italiano,439.99,0.0,0.0,0,4
685,2025-02-28 11:44:22,"Lenovo IdeaPad 3 15IAU7 Intel Core i5-1235U/16GB/512GB SSD/15.6"" Reacondicionado",https://www.pccomponentes.com/lenovo-ideapad-3-15iau7-intel-core-i5-1235u-16gb-512gb-ssd-156,0.0,0.0,4.5,0,8
686,2025-02-28 11:44:37,"Lenovo IdeaPad 3 15ITL6 Intel Core i3-1115G4/8GB/512GB SSD/15.6""",https://www.pccomponentes.com/lenovo-ideapad-3-15itl6-intel-core-i3-1115g4-8gb-512gb-ssd-156,462.81,499.0,4.4,10350,4
687,2025-02-28 11:44:53,"Lenovo IdeaPad 3 15ITL6 Intel Core i5-1135G7/16 GB/512 GB SSD/15.6"" Reacondicionado",https://www.pccomponentes.com/lenovo-ideapad-3-15itl6-intel-core-i5-1135g7-16-gb-512-gb-ssd-156,0.0,0.0,4.7,0,8
688,2025-02-28 11:45:06,"Lenovo IdeaPad 3 15ITL6 Intel Core i5-1135G7/16GB/512 GB SSD/15.6"" Reacondicionado",https://www.pccomponentes.com/lenovo-ideapad-3-15itl6-intel-core-i5-1135g7-16gb-512-gb-ssd-156,0.0,0.0,4.5,0,8
689,2025-02-28 11:45:22,"Lenovo IdeaPad 3 15ITL6 Intel Core i5-1135G7/8 GB/512GB SSD/15.6"" Reacondicionado",https://www.pccomponentes.com/lenovo-ideapad-3-15itl6-intel-core-i5-1135g7-8-gb-512gb-ssd-156,0.0,0.0,4.5,0,8
690,2025-02-28 11:45:36,"Lenovo IdeaPad 3 15ITL6 Intel Core i5-1155G7/16 GB/512 GB SSD/15.6"" Reacondicionado",https://www.pccomponentes.com/lenovo-ideapad-3-15itl6-intel-core-i5-1155g7-16-gb-512-gb-ssd-156,0.0,0.0,4.6,0,8
691,2025-02-28 11:45:53,"Lenovo IdeaPad 3 15ITL6 Intel Core i5-1155G7/16 GB/512GB SSD/15.6"" Reacondicionado",https://www.pccomponentes.com/lenovo-ideapad-3-15itl6-intel-core-i5-1155g7-16-gb-512gb-ssd-156,613.1,0.0,4.6,0,8
692,2025-02-28 11:46:08,"Lenovo IdeaPad 3 15ITL6 Intel Core i5-1155G7/16GB/512GB SSD/15.6"" Reacondicionado",https://www.pccomponentes.com/lenovo-ideapad-3-15itl6-intel-core-i5-1155g7-16gb-512gb-ssd-156,0.0,0.0,4.5,0,8
693,2025-02-28 11:46:23,"Lenovo IdeaPad 5 14ITL05 Intel Core i5-1135G7/8GB/512GB SSD/14"" Reacondicionado",https://www.pccomponentes.com/lenovo-ideapad-5-14itl05-intel-core-i5-1135g7-8gb-512gb-ssd-14,0.0,0.0,4.6,0,8
694,2025-02-28 11:46:37,"Alurin Go Start Intel Celeron N4020/8GB/256GB SSD/15.6""",https://www.pccomponentes.com/alurin-go-start-intel-celeron-n4020-8gb-256gb-ssd-156,209.99,309.99,3.9,0,4
695,2025-02-28 11:46:55,"PcCom Revolt 4060 Intel Core i9-14900HX/32GB/1TB SSD/RTX 4060/17.3"" + Windows 11 Home",https://www.pccomponentes.com/pccom-revolt-4060-intel-core-i9-14900hx-32gb-1tb-ssd-rtx-4060-173-windows-11-home,1579.99,1929.99,4.5,0,1
696,2025-02-28 11:47:11,"Portátil ASUS TUF Gaming A15 FA506NCR-HN006 AMD Ryzen 7 7435HS/16GB/512GB SSD/RTX 3050/15.6""",https://www.pccomponentes.com/portatil-asus-tuf-gaming-a15-fa506ncr-hn006-amd-ryzen-7-7435hs-16gb-512gb-ssd-rtx-3050-156,669.0,899.0,4.5,0,1
697,2025-02-28 11:47:28,"Portátil Lenovo IdeaPad Slim 3 15IRH8 Intel Core i5-13420H/16GB/512GB SSD/15.6""",https://www.pccomponentes.com/portatil-lenovo-ideapad-slim-3-15irh8-intel-core-i5-13420h-16gb-512gb-ssd-156,559.0,669.0,4.5,0,4
698,2025-02-28 11:47:43,"Portátil Lenovo IdeaPad Slim 3 Gen 8 15IRH8 Intel Core i7-13620H/16GB/1TB SSD/15.6""",https://www.pccomponentes.com/portatil-lenovo-ideapad-slim-3-gen-8-15irh8-intel-core-i7-13620h-16gb-1tb-ssd-156,729.0,849.0,4.5,0,1
699,2025-02-28 11:47:57,"HP 15-fd0080ns Intel Core i5-1334U/16GB/512GB SSD/15.6""",https://www.pccomponentes.com/hp-15-fd0080ns-intel-core-i5-1334u-16gb-512gb-ssd-156,539.0,679.0,4.6,0,4
700,2025-02-28 11:48:13,"MSI Cyborg 15 A13VF-879XES Intel Core i7-13620H/32GB/1TB SSD/RTX 4060/15.6""",https://www.pccomponentes.com/msi-cyborg-15-a13vf-879xes-intel-core-i7-13620h-32gb-1tb-ssd-rtx-4060-156,999.0,1349.0,4.6,0,1
701,2025-02-28 11:48:29,"Portátil Lenovo IdeaPad Slim 3 15IAH8 Intel Core i5-12450H/16GB/512 GB SSD/15.6""",https://www.pccomponentes.com/portatil-lenovo-ideapad-slim-3-15iah8-intel-core-i5-12450h-16gb-512-gb-ssd-156,559.0,649.0,4.8,0,4
702,2025-02-28 11:48:44,"Portátil Lenovo IdeaPad Slim 3 Gen 8 15IRH8 Intel Core i5-13420H/16GB/1TB SSD/15.6""",https://www.pccomponentes.com/portatil-lenovo-ideapad-slim-3-gen-8-15irh8-intel-core-i5-13420h-16gb-1tb-ssd-156,549.0,859.0,4.5,0,4
703,2025-02-28 11:48:59,"Portátil MSI Thin 15 B12UC-1839XES Intel Core i7-12650H/16GB/1TB SSD/RTX 3050/15.6""",https://www.pccomponentes.com/portatil-msi-thin-15-b12uc-1839xes-intel-core-i7-12650h-16gb-1tb-ssd-rtx-3050-156,749.0,929.0,4.4,0,1
704,2025-02-28 11:49:12,"Portátil ASUS Vivobook 15 M1502YA-NJ506W AMD Ryzen 7 7730U/16GB/512GB SSD/15.6""",https://www.pccomponentes.com/portatil-asus-vivobook-15-m1502ya-nj506w-amd-ryzen-7-7730u-16gb-512gb-ssd-156,529.0,649.0,4.7,0,1
705,2025-02-28 11:49:28,"Portátil ASUS Vivobook Go 15 E1504GA-NJ646 Intel Core i3-N305/8GB/256GB UFS/15.6""",https://www.pccomponentes.com/portatil-asus-vivobook-go-15-e1504ga-nj646-intel-core-i3-n305-8gb-256gb-ufs-156,299.0,499.0,4.4,0,4
706,2025-02-28 11:49:44,"HP 15-FD0079NS Intel Core i5-1334U/16GB/1TB SSD/15.6""",https://www.pccomponentes.com/hp-15-fd0079ns-intel-core-i5-1334u-16gb-1tb-ssd-156,499.0,599.0,4.6,0,4
707,2025-02-28 11:50:00,"Portátil HP Victus Gaming 16-r0036ns Intel Core i7-13620H/32GB/1TB SSD/RTX4060/16.1"" +Regalo HyperX",https://www.pccomponentes.com/portatil-hp-victus-gaming-16-r0036ns-intel-core-i7-13620h-32gb-1tb-ssd-rtx4060-161-regalo-hyperx-cloud-iii,1109.0,1499.0,4.6,0,1
708,2025-02-28 11:50:17,"Portátil Lenovo IdeaPad Slim 3 15IRH8 Intel Core i5-13420H/16GB/1TB SSD/15.6""",https://www.pccomponentes.com/portatil-lenovo-ideapad-slim-3-15irh8-intel-core-i5-13420h-16gb-1tb-ssd-156,649.0,747.63,4.5,0,4
709,2025-02-28 11:50:32,"HP OMEN 17-db0005ns AMD Ryzen 9 8945HS/32GB/1TB SSD/RTX 4060/17.3""",https://www.pccomponentes.com/hp-omen-17-db0005ns-amd-ryzen-9-8945hs-32gb-1tb-ssd-rtx-4060-173,1299.0,1699.0,4.6,0,1
710,2025-02-28 11:50:47,"Portátil Apple MacBook Air Apple M3 8 Núcleos/16GB/256GB SSD/GPU 8 Núcleos/13.6"" Medianoche",https://www.pccomponentes.com/portatil-apple-macbook-air-apple-m3-8-nucleos-16gb-256gb-ssd-gpu-8-nucleos-136-medianoche,1159.0,1299.0,4.8,0,6
711,2025-02-28 11:51:03,"MSI Cyborg 15 A13VE-472XES Intel Core i7-13620H/16GB/1TB SSD/RTX 4050/15.6""",https://www.pccomponentes.com/msi-cyborg-15-a13ve-472xes-intel-core-i7-13620h-16gb-1tb-ssd-rtx-4050-156,869.0,1099.0,4.6,0,1
712,2025-02-28 11:51:19,"Apple MacBook Air Apple M3/16GB/512GB SSD/GPU 10 Núcleos/13.6"" Medianoche",https://www.pccomponentes.com/apple-macbook-air-apple-m3-16gb-512gb-ssd-gpu-10-nucleos-136-medianoche,1359.0,1529.0,4.8,0,6
713,2025-02-28 11:51:35,"Portátil ASUS Vivobook 15 M1502YA-NJ201W AMD Ryzen 7 7730U/16GB/512GB SSD/15.6""",https://www.pccomponentes.com/portatil-asus-vivobook-15-m1502ya-nj201w-amd-ryzen-7-7730u-16gb-512gb-ssd-156,569.0,748.99,4.5,0,1
714,2025-02-28 11:51:53,"Portátil MSI Sword 16 HX B14VGKG-878XES Intel Core i7-14650HX/32GB/1TB SSD/RTX 4070/16""",https://www.pccomponentes.com/portatil-msi-sword-16-hx-b14vgkg-878xes-intel-core-i7-14650hx-32gb-1tb-ssd-rtx-4070-16,1429.0,1619.0,4.5,0,1
715,2025-02-28 11:52:09,"HP Victus Gaming 16-r0036ns Intel Core i7-13620H/32GB/1TB SSD/RTX 4060/16.1""",https://www.pccomponentes.com/hp-victus-gaming-16-r0036ns-intel-core-i7-13620h-32gb-1tb-ssd-rtx-4060-161,1129.0,1399.0,4.6,0,1
716,2025-02-28 11:52:25,"MSI Sword 16 HX B14VFKG-054XES Intel Core i9-14900HX/32GB/1TB SSD/RTX 4060/16""",https://www.pccomponentes.com/msi-sword-16-hx-b14vfkg-054xes-intel-core-i9-14900hx-32gb-1tb-ssd-rtx-4060-16,1548.99,1699.0,4.5,0,1
717,2025-02-28 11:52:39,"Portátil ASUS Vivobook S 14 OLED S5406MA-QD089W Intel Core Ultra 9 185H/16GB/1TB SSD/14""",https://www.pccomponentes.com/portatil-asus-vivobook-s-14-oled-s5406ma-qd089w-intel-core-ultra-9-185h-16gb-1tb-ssd-14,949.0,1199.0,4.3,0,2
718,2025-02-28 11:52:54,"Portátil Acer Aspire 3 15 A315-44P AMD Ryzen 7 5700U/16GB/512 GB SSD/15.6""",https://www.pccomponentes.com/portatil-acer-aspire-3-15-a315-44p-amd-ryzen-7-5700u-16gb-512-gb-ssd-156,529.0,599.0,4.3,0,1
719,2025-02-28 11:53:09,"Portátil Apple MacBook Air Apple M3 8 Núcleos/16GB/256GB SSD/GPU 8 Núcleos/13.6"" Gris Espacial",https://www.pccomponentes.com/portatil-apple-macbook-air-apple-m3-8-nucleos-16gb-256gb-ssd-gpu-8-nucleos-136-gris-espacial,1159.0,1299.0,4.8,0,6
720,2025-02-28 11:53:24,"Portátil ASUS Vivobook 16X K3605ZF-MB484 Intel Core i5-12500H/16GB/512GB SSD/RTX 2050/16""",https://www.pccomponentes.com/portatil-asus-vivobook-16x-k3605zf-mb484-intel-core-i5-12500h-16gb-512gb-ssd-rtx-2050-16,579.0,779.0,4.2,0,1
721,2025-02-28 11:53:41,"Portátil ASUS Vivobook Go 15 OLED E1504FA-L11305W AMD Ryzen 5 7520U/16GB/512GB SSD/15.6""",https://www.pccomponentes.com/portatil-asus-vivobook-go-15-oled-e1504fa-l11305w-amd-ryzen-5-7520u-16gb-512gb-ssd-156,579.0,719.0,4.7,0,4
722,2025-02-28 11:53:56,"Portátil Lenovo LOQ Gen 7 15ARP9 AMD Ryzen 7 7435HS/24GB/1TB SSD/RTX 4060/15.6""",https://www.pccomponentes.com/portatil-lenovo-loq-gen-7-15arp9-amd-ryzen-7-7435hs-24gb-1tb-ssd-rtx-4060-156,979.0,1099.0,4.6,0,1
723,2025-02-28 11:54:14,"Portátil MSI Thin A15 B7VE-071XES AMD Ryzen 5 7535HS/16GB/512GB SSD/RTX 4050/15.6""",https://www.pccomponentes.com/portatil-msi-thin-a15-b7ve-071xes-amd-ryzen-5-7535hs-16gb-512gb-ssd-rtx-4050-156,899.01,999.0,4.4,0,1
724,2025-02-28 11:54:30,"Portátil Lenovo LOQ Gen 9 15ARP9 AMD Ryzen 7 7435HS/24GB/1TB SSD/RTX 4070/15.6""",https://www.pccomponentes.com/portatil-lenovo-loq-gen-9-15arp9-amd-ryzen-7-7435hs-24gb-1tb-ssd-rtx-4070-156,2449.0,0.0,4.6,0,1
725,2025-02-28 11:54:46,"Portátil Apple MacBook Air Apple M3 8 Núcleos/16GB/256GB SSD/GPU 8 Núcleos/13.6"" Plata",https://www.pccomponentes.com/portatil-apple-macbook-air-apple-m3-8-nucleos-16gb-256gb-ssd-gpu-8-nucleos-136-plata,1159.0,1299.0,4.8,0,6
726,2025-02-28 11:55:01,"MSI Cyborg 15 A13VF-828XES Intel Core i7-13620H/16GB/512GB SSD/RTX 4060/15.6""",https://www.pccomponentes.com/msi-cyborg-15-a13vf-828xes-intel-core-i7-13620h-16gb-512gb-ssd-rtx-4060-156,949.0,1199.0,4.6,0,1
727,2025-02-28 11:55:16,"Portátil Apple MacBook Air Apple M3 8 Núcleos/16GB/256GB SSD/GPU 8 Núcleos/13.6"" Blanco Estrella",https://www.pccomponentes.com/portatil-apple-macbook-air-apple-m3-8-nucleos-16gb-256gb-ssd-gpu-8-nucleos-136-blanco-estrella,1159.0,1299.0,4.8,0,6
